OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-A1,Res A1,River/Stream Intermittent,,17110010,,,,,47.5158981082,-121.8444247461,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-A6,Res A6,River/Stream,,17110010,,,,,47.5223052310,-121.8395362487,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-B7X,Res B7x,River/Stream,,17110010,,,,,47.5219180808,-121.8371192315,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-Basket,Res Basket,"Pipe, Unspecified Source",,17110010,,,,,47.5212000000,-121.8420000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-C8,Res C8,River/Stream Intermittent,,17110010,,,,,47.5170893033,-121.8402975861,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-CB1,Res CB1,"Pipe, Unspecified Source",,17110010,,,,,47.5199000000,-121.8490000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-P1,Res P1,Pond-Stormwater,,17110010,,,,,47.5212614675,-121.8426366350,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SNOQUALM_WQX,Snoqualmie Indian Tribe (Tribal),SNOQUALM_WQX-Parking Lot,Res Parking Lot,Storm Sewer,,17110010,,,,,47.5215000000,-121.8430000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,033,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-FOR2,Fornsby Creek,River/Stream,,17110002,,,,,48.4319768100,-122.5164833828,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-FOR7,Fornsby Creek,River/Stream,,17110002,,,,,48.4318300000,-122.5165810000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-KIK3,Kiket Bay,Ocean,,17110019,,,,,48.4075140021,-122.5544547291,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-KP_OT6,Kukutali Preserve,Other-Surface Water,,17110019,,,,,48.4211897000,-122.5566103000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-KP_OT6:IMP1,Kukutali Preserve,Estuary,,17110019,,,,,48.4211799000,-122.5565900000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-LON10,Lone Tree Creek,River/Stream,,17110019,,,,,48.4065350513,-122.5491799123,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-LON1:T1,Lone Tree Creek,Other-Surface Water,,17110019,,,,,48.4064500000,-122.5494000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-LON1:T2,Lone Tree Creek,River/Stream,,17110019,,,,,48.4065000000,-122.5495000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-MUN2,Munks Creek,River/Stream,,17110019,,,,,48.4200815896,-122.5025952451,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-MUN3,Munks Creek,River/Stream,,17110019,,,,,48.4200650000,-122.5024200000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-PBD_OT11,Pull and Be Damned Rd,"Pipe, Unspecified Source",,17110019,,,,,48.3872623000,-122.5343580000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-PBD_OT14,Pull and Be Damned Rd,"Pipe, Unspecified Source",,17110019,,,,,48.3858385000,-122.5338184000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-PBD_SP22,Pull and Be Damned Rd,Seep,,17110019,,,,,48.3828844000,-122.5332725000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-PBD_SP24,Pull and Be Damned Rd,Seep,,17110019,,,,,48.3846408000,-122.5333766000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-PBD_SP32,Pull and Be Damned Rd,Seep,,17110019,,,,,48.3885700000,-122.5351000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-PBD_SP5.5,Pull and Be Damned Rd,Seep,,17110019,,,,,48.3802581000,-122.5331049000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SBS_OT3,Similk Bay,"Pipe, Unspecified Source",,17110019,,,,,48.4225265000,-122.5579802000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SBS_SP106,Similk Bay,Seep,,17110019,,,,,48.4258900000,-122.5581000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SBW_OT12:T1,Similk Bay,Constructed Wetland,,17110019,,,,,48.4475307000,-122.5754237000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SBW_OT13:T3,Similk Bay,Constructed Wetland,,17110019,,,,,48.4474000000,-122.5761000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SIM6,Similk Bay,Ocean,,17110019,,,,,48.4439495000,-122.5765366000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SKA11,Skagit Bay,Ocean,,17110019,,,,,48.3845785000,-122.5338023000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SKR1,Skagit River,Estuary,,17110019,,,,,48.3747190000,-122.5033010000,,,,Interpolation-Satellite,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SKR2,Skagit River,Estuary,,17110019,,,,,48.3669400000,-122.5129000000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SNE2,Snee-Oosh Creek,River/Stream,,17110019,,,,,48.3960976166,-122.5353937413,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SNE5,Snee-Oosh Creek,River/Stream,,17110019,,,,,48.3959916000,-122.5355024000,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
SWINOMISH,Swinomish Indian Tribal Community (Tribal),SWINOMISH-SWN6,Swinomish Channel,Ocean,,17110019,,,,,48.3892618236,-122.5004682056,,,,GPS-Unspecified,WGS84,,,,,,,US,53,057,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-AM00.0,Amon Creek Wasteway,River/Stream,,17030003,,,,,46.2404610000,-119.2590080000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,005,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-AT01.0,Ahtanum Creek,Channelized Stream,,17030003,,,,,46.5385572266,-120.4805269996,,,,GPS-Unspecified,WGS84,,,,,,,US,53,077,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-BC01.0,Bertrand Creek 1 lower,River/Stream,,17110004,,,,,48.9241400000,-122.5301700000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,073,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-BC07.8,Bertrand Creek 7 upper,River/Stream,,17110004,,,,,48.9935062623,-122.5094034510,,,,GPS-Unspecified,NAD83,,,,,,,US,53,073,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-BD09.4,Big Ditch upper,Channelized Stream,,17110007,,,,,48.3881704976,-122.3330401130,,,,GPS-Unspecified,NAD83,,,,,,,US,53,057,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-BU00.0,WSDOT Wet Pond 1,Pond,,17030003,,,,,46.2589000000,-119.2926400000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,005,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-DR00.5,Dry Creek,River/Stream,,17060108,,,,,46.9317850000,-117.4082200000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,075,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-KA02.8,Kamiache Creek,Channelized Stream,,17060109,,,,,47.1344029301,-117.6917161589,,,,GPS-Unspecified,WGS84,,,,,,,US,53,075,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-MA00.2,Marion Drain 2,Channelized Stream,,17030003,,,,,46.3306488348,-120.1999943870,,,,GPS-Unspecified,NAD83,,,,,,,US,53,077,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-SN00.0,Snipes Creek,Channelized Stream,,17030003,,,,,46.2331981848,-119.6774108890,,,,GPS-Unspecified,NAD83,,,,,,,US,53,005,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-SU00.7,Sulphur Creek Wasteway,Channelized Stream,,17030003,,,,,46.2509746659,-120.0201742530,,,,GPS-Unspecified,NAD83,,,,,,,US,53,077,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-TH00.7,Thorn Creek,Channelized Stream,,17060109,,,,,47.1884866058,-117.5314913693,,,,GPS-Unspecified,WGS84,,,,,,,US,53,075,,,,,,,,,,STORET
WSDANRAS,Washington State Department of Agriculture,WSDANRAS-TU02.8,Touchet River,River/Stream,,17070102,,,,,46.0568000000,-118.6690000000,,,,GPS-Unspecified,NAD83,,,,,,,US,53,071,,,,,,,,,,STORET
