OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01600923,Sample-Routine,Water,Surface Water,2016-02-24,12:30:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,"L-0560001 Sample type is missing in mandatory field, AAN  Added medium code WS and sample type 9 per Peterson. 2/25/2016 mec",,"Stable, normal stage",Not applicable,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-103392322,,,Nitrate,Dissolved,0.093,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601622,Sample-Routine,Water,Surface Water,2016-09-13,12:10:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81,NWIS-105801288,,,Nitrate,Dissolved,0.022,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601622,Sample-Routine,Water,Surface Water,2016-09-13,12:10:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81,NWIS-105801312,,,Nitrate,Dissolved,0.096,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601261,Sample-Routine,Water,Surface Water,2016-05-23,10:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12505450,,MM-48392A,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81 with Teflon cap and nozzle,NWIS-103905031,,,Nitrate,Dissolved,2.32,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601261,Sample-Routine,Water,Surface Water,2016-05-23,10:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12505450,,MM-48392A,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81 with Teflon cap and nozzle,NWIS-103905314,,,Nitrate,Dissolved,10.3,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01600943,Sample-Routine,Water,Surface Water,2016-03-07,08:30:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US D-95 Teflon bottle,NWIS-103464386,,,Nitrate,Dissolved,0.419,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01600943,Sample-Routine,Water,Surface Water,2016-03-07,08:30:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US D-95 Teflon bottle,NWIS-103464665,,,Nitrate,Dissolved,1.85,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601462,Sample-Routine,Water,Surface Water,2016-08-15,08:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,L-2300228 X=no date or time on PEST bottle,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81 with Teflon cap and nozzle,NWIS-105495002,,,Nitrate,Dissolved,0.791,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601462,Sample-Routine,Water,Surface Water,2016-08-15,08:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,L-2300228 X=no date or time on PEST bottle,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81 with Teflon cap and nozzle,NWIS-105495283,,,Nitrate,Dissolved,3.50,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700290,Sample-Routine,Water,Groundwater,2016-11-07,14:40:00,PST,,,,,1.6,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474852117363001,,,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-108945204,,,Nitrate,Dissolved,3.50,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700290,Sample-Routine,Water,Groundwater,2016-11-07,14:40:00,PST,,,,,1.6,feet,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-474852117363001,,,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-108945211,,,Nitrate,Dissolved,15.5,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01600909,Sample-Routine,Water,Surface Water,2016-02-10,08:10:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 Teflon bottle,NWIS-103310862,,,Nitrate,Dissolved,0.666,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01600909,Sample-Routine,Water,Surface Water,2016-02-10,08:10:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 Teflon bottle,NWIS-103311142,,,Nitrate,Dissolved,2.95,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700239,Sample-Routine,Water,Surface Water,2016-11-21,12:50:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Routine sample,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-106278889,,,Nitrate,Dissolved,0.023,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700239,Sample-Routine,Water,Surface Water,2016-11-21,12:50:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Routine sample,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-106278914,,,Nitrate,Dissolved,0.100,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601263,Sample-Routine,Water,Surface Water,2016-05-25,13:50:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-103932347,Not Detected,,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.010,mg/l as N,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601263,Sample-Routine,Water,Surface Water,2016-05-25,13:50:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,,,"Stable, normal stage",Not applicable,,,40,USGS parameter code 82398,Multiple verticals,,US DH-95 plastic bottle,NWIS-103932371,Not Detected,,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.044,mg/l asNO3,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601477,Sample-Routine,Water,Groundwater,2016-08-22,10:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-464528122061501,,L-2370179 No pest   X=no date or time on DOC.  Deleted Schedule 2437 per Huffman. 8/30/2016 mec  Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105610506,,,Nitrate,Dissolved,0.464,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601477,Sample-Routine,Water,Groundwater,2016-08-22,10:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-464528122061501,,L-2370179 No pest   X=no date or time on DOC.  Deleted Schedule 2437 per Huffman. 8/30/2016 mec  Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105610695,,,Nitrate,Dissolved,2.05,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601391,Sample-Routine,Water,Groundwater,2016-07-18,11:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-471413119511401,,L-2030302 Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105282447,,,Nitrate,Dissolved,7.74,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601391,Sample-Routine,Water,Groundwater,2016-07-18,11:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-471413119511401,,L-2030302 Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105282906,,,Nitrate,Dissolved,34.3,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601376,Sample-Routine,Water,Groundwater,2016-07-12,09:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-465152118383801,,"L-1950051 Added user code WA. 7/25/2016 mec  Date and Time missing in mandatory field, AAN Samples were received chilled at the WHOI lab. Added alkalinity and updated date & time.  KB 8/1/16",,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105178883,,,Nitrate,Dissolved,3.30,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601376,Sample-Routine,Water,Groundwater,2016-07-12,09:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-465152118383801,,"L-1950051 Added user code WA. 7/25/2016 mec  Date and Time missing in mandatory field, AAN Samples were received chilled at the WHOI lab. Added alkalinity and updated date & time.  KB 8/1/16",,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105179345,,,Nitrate,Dissolved,14.6,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601254,Sample-Routine,Water,Surface Water,2016-04-21,08:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US D-95 Teflon bottle,NWIS-103741070,,,Nitrate,Dissolved,0.322,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601254,Sample-Routine,Water,Surface Water,2016-04-21,08:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US D-95 Teflon bottle,NWIS-103741347,,,Nitrate,Dissolved,1.42,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601436,Sample-Routine,Water,Groundwater,2016-08-03,09:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-462815117350201,,L-2388713 Samples were received chilled at the WHOI lab.  Added user code WA. 8/18/2016 mec,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105398583,,,Nitrate,Dissolved,2.99,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601436,Sample-Routine,Water,Groundwater,2016-08-03,09:00:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-462815117350201,,L-2388713 Samples were received chilled at the WHOI lab.  Added user code WA. 8/18/2016 mec,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105399048,,,Nitrate,Dissolved,13.2,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601257,Sample-Routine,Water,Surface Water,2016-05-03,08:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12505450,,MM-48390A,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81 with Teflon cap and nozzle,NWIS-103803466,,,Nitrate,Dissolved,2.75,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601257,Sample-Routine,Water,Surface Water,2016-05-03,08:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12505450,,MM-48390A,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81 with Teflon cap and nozzle,NWIS-103803750,,,Nitrate,Dissolved,12.2,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700203,Sample-Routine,Water,Surface Water,2016-11-10,09:50:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 Teflon bottle,NWIS-106221008,,,Nitrate,Dissolved,0.920,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01700203,Sample-Routine,Water,Surface Water,2016-11-10,09:50:00,PST,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12510500,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 Teflon bottle,NWIS-106221287,,,Nitrate,Dissolved,4.07,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601262,Sample-Routine,Water,Surface Water,2016-05-24,10:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-12447390,,A-1480179 Attn. Teresa Kirschling: LIS-IP alkalinity/pH and conductance,,"Stable, normal stage",Routine sample,,,70,USGS parameter code 82398,Grab sample  (dip),,Grab sample,NWIS-103932299,Not Detected,,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.009,mg/l as N,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601262,Sample-Routine,Water,Surface Water,2016-05-24,10:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-12447390,,A-1480179 Attn. Teresa Kirschling: LIS-IP alkalinity/pH and conductance,,"Stable, normal stage",Routine sample,,,70,USGS parameter code 82398,Grab sample  (dip),,Grab sample,NWIS-103932324,Not Detected,,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.040,mg/l asNO3,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601369,Sample-Routine,Water,Surface Water,2016-07-13,12:40:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,"L-1970160 FED EX LATE DELIVERY  Received July 15, 2016",,"Stable, normal stage",Not applicable,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81,NWIS-105153085,Not Detected,,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.010,mg/l as N,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601369,Sample-Routine,Water,Surface Water,2016-07-13,12:40:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,U.S. Geological Survey-Water Resources Discipline,USGS-12056500,,"L-1970160 FED EX LATE DELIVERY  Received July 15, 2016",,"Stable, normal stage",Not applicable,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-81,NWIS-105153110,Not Detected,,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.044,mg/l asNO3,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601394,Sample-Routine,Water,Groundwater,2016-07-19,11:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-473827120044802,,L-2030303 Samples were received chilled at the WHOI lab. Added field pH per Huffman.  KB 8/4/16,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105284318,,,Nitrate,Dissolved,0.077,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,nwiswa.01.01601394,Sample-Routine,Water,Groundwater,2016-07-19,11:30:00,PDT,,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),,USGS - Washington Water Science Center,USGS-473827120044802,,L-2030303 Samples were received chilled at the WHOI lab. Added field pH per Huffman.  KB 8/4/16,,Not applicable,Not applicable,,,8040,USGS parameter code 82398,Spigot,,None,NWIS-105284777,,,Nitrate,Dissolved,0.341,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
