result_id,site_id,site_name,lat,lon,huc8,state_fips,county_fips5,provider,sample_date,chemical,water_type,location_type,activity_media,activity_media_sub,is_nondetect,value_for_stats,value_std,std_unit,rl_raw,detect_condition
STORET-797310107,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2019-05-06,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-778102113,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2018-10-30,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-823783618,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2019-10-15,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-950265577,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2022-06-14,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-951355344,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2022-07-26,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1039917897,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2024-04-29,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1016455193,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2023-12-20,nitrate,groundwater,NULL,Water,Groundwater,0,5.3999999999999999E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1034439600,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2024-02-21,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1002633473,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2023-10-17,nitrate,groundwater,NULL,Water,Groundwater,0,3.7999999999999998,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-997096334,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2023-08-22,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-988179412,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2023-05-10,nitrate,groundwater,NULL,Water,Groundwater,0,7.1999999999999995E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-976909333,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2023-02-13,nitrate,groundwater,NULL,Water,Groundwater,0,8.4000000000000005E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-968221351,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2022-11-29,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-951353408,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2022-06-28,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-960006409,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2022-08-30,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-960006425,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2022-09-28,nitrate,groundwater,NULL,Water,Groundwater,0,0.10000000000000001,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-960006460,PALERMOWELLFIELD_WQX-MW-DG-15,MW-DG-15,47.002534410499997,-122.90498768099999,17110016,53,53067,STORET,2022-10-28,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-823783644,PALERMOWELLFIELD_WQX-MW-DG-16,MW-DG-16,47.002546055700002,-122.904986608,17110016,53,53067,STORET,2019-10-15,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-778102139,PALERMOWELLFIELD_WQX-MW-DG-16,MW-DG-16,47.002546055700002,-122.904986608,17110016,53,53067,STORET,2018-10-30,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-797310133,PALERMOWELLFIELD_WQX-MW-DG-16,MW-DG-16,47.002546055700002,-122.904986608,17110016,53,53067,STORET,2019-05-07,nitrate,groundwater,NULL,Water,Groundwater,0,9.6000000000000002E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-735799166,PALERMOWELLFIELD_WQX-MW-DG-16,MW-DG-16,47.002546055700002,-122.904986608,17110016,53,53067,STORET,2018-05-24,nitrate,groundwater,NULL,Water,Groundwater,0,0.20000000000000001,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1039918460,PALERMOWELLFIELD_WQX-MW-DG-17,MW-DG-17,47.002182597500003,-122.90402415699999,17110016,53,53067,STORET,2024-06-19,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1016455340,PALERMOWELLFIELD_WQX-MW-DG-17,MW-DG-17,47.002182597500003,-122.90402415699999,17110016,53,53067,STORET,2023-12-20,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1002633507,PALERMOWELLFIELD_WQX-MW-DG-17,MW-DG-17,47.002182597500003,-122.90402415699999,17110016,53,53067,STORET,2023-10-17,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1034439634,PALERMOWELLFIELD_WQX-MW-DG-17,MW-DG-17,47.002182597500003,-122.90402415699999,17110016,53,53067,STORET,2024-02-20,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1039917945,PALERMOWELLFIELD_WQX-MW-DG-17,MW-DG-17,47.002182597500003,-122.90402415699999,17110016,53,53067,STORET,2024-04-29,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-960006495,PALERMOWELLFIELD_WQX-MW-DG-17,MW-DG-17,47.002182597500003,-122.90402415699999,17110016,53,53067,STORET,2022-08-31,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-968221386,PALERMOWELLFIELD_WQX-MW-DG-17,MW-DG-17,47.002182597500003,-122.90402415699999,17110016,53,53067,STORET,2022-11-29,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-976909368,PALERMOWELLFIELD_WQX-MW-DG-17,MW-DG-17,47.002182597500003,-122.90402415699999,17110016,53,53067,STORET,2023-02-13,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-997096351,PALERMOWELLFIELD_WQX-MW-DG-17,MW-DG-17,47.002182597500003,-122.90402415699999,17110016,53,53067,STORET,2023-08-22,nitrate,groundwater,NULL,Water,Groundwater,0,8.5000000000000006E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-988179627,PALERMOWELLFIELD_WQX-MW-DG-17,MW-DG-17,47.002182597500003,-122.90402415699999,17110016,53,53067,STORET,2023-05-10,nitrate,groundwater,NULL,Water,Groundwater,0,8.5000000000000006E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-735799640,PALERMOWELLFIELD_WQX-MW-ES-02,MW-ES-02,47.001916921499998,-122.908445116,17110016,53,53067,STORET,2018-05-17,nitrate,groundwater,NULL,Water,Groundwater,0,2.2999999999999998,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-797310221,PALERMOWELLFIELD_WQX-MW-ES-02,MW-ES-02,47.001916921499998,-122.908445116,17110016,53,53067,STORET,2019-05-02,nitrate,groundwater,NULL,Water,Groundwater,0,1.8,NULL,mg/L as N,0.10000000000000001,NULL
STORET-778102226,PALERMOWELLFIELD_WQX-MW-ES-02,MW-ES-02,47.001916921499998,-122.908445116,17110016,53,53067,STORET,2018-10-25,nitrate,groundwater,NULL,Water,Groundwater,0,2.3999999999999999,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-823783734,PALERMOWELLFIELD_WQX-MW-ES-02,MW-ES-02,47.001916921499998,-122.908445116,17110016,53,53067,STORET,2019-10-10,nitrate,groundwater,NULL,Water,Groundwater,0,1.8999999999999999,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-823783760,PALERMOWELLFIELD_WQX-MW-ES-03,MW-ES-03,47.001593374300001,-122.90894144000001,17110016,53,53067,STORET,2019-10-14,nitrate,groundwater,NULL,Water,Groundwater,0,1.7,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-778102252,PALERMOWELLFIELD_WQX-MW-ES-03,MW-ES-03,47.001593374300001,-122.90894144000001,17110016,53,53067,STORET,2018-10-29,nitrate,groundwater,NULL,Water,Groundwater,0,1.5,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-797310247,PALERMOWELLFIELD_WQX-MW-ES-03,MW-ES-03,47.001593374300001,-122.90894144000001,17110016,53,53067,STORET,2019-05-06,nitrate,groundwater,NULL,Water,Groundwater,0,2.0,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-735799666,PALERMOWELLFIELD_WQX-MW-ES-03,MW-ES-03,47.001593374300001,-122.90894144000001,17110016,53,53067,STORET,2018-05-22,nitrate,groundwater,NULL,Water,Groundwater,0,2.0,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-735799705,PALERMOWELLFIELD_WQX-MW-ES-05,MW-ES-05,47.001520745199997,-122.910020406,17110016,53,53067,STORET,2018-05-23,nitrate,groundwater,NULL,Water,Groundwater,0,2.2999999999999998,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-797310286,PALERMOWELLFIELD_WQX-MW-ES-05,MW-ES-05,47.001520745199997,-122.910020406,17110016,53,53067,STORET,2019-05-02,nitrate,groundwater,NULL,Water,Groundwater,0,2.3999999999999999,NULL,mg/L as N,0.10000000000000001,NULL
STORET-778102289,PALERMOWELLFIELD_WQX-MW-ES-05,MW-ES-05,47.001520745199997,-122.910020406,17110016,53,53067,STORET,2018-10-25,nitrate,groundwater,NULL,Water,Groundwater,0,2.8999999999999999,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-823783799,PALERMOWELLFIELD_WQX-MW-ES-05,MW-ES-05,47.001520745199997,-122.910020406,17110016,53,53067,STORET,2019-10-10,nitrate,groundwater,NULL,Water,Groundwater,0,2.2999999999999998,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-823783825,PALERMOWELLFIELD_WQX-MW-ES-06,MW-ES-06,47.001523684600002,-122.909978354,17110016,53,53067,STORET,2019-10-10,nitrate,groundwater,NULL,Water,Groundwater,0,1.7,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-778102315,PALERMOWELLFIELD_WQX-MW-ES-06,MW-ES-06,47.001523684600002,-122.909978354,17110016,53,53067,STORET,2018-10-25,nitrate,groundwater,NULL,Water,Groundwater,0,2.5,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-797310312,PALERMOWELLFIELD_WQX-MW-ES-06,MW-ES-06,47.001523684600002,-122.909978354,17110016,53,53067,STORET,2019-05-02,nitrate,groundwater,NULL,Water,Groundwater,0,4.2999999999999998,NULL,mg/L as N,0.10000000000000001,NULL
STORET-735799731,PALERMOWELLFIELD_WQX-MW-ES-06,MW-ES-06,47.001523684600002,-122.909978354,17110016,53,53067,STORET,2018-05-23,nitrate,groundwater,NULL,Water,Groundwater,0,5.5999999999999996,NULL,mg/L as N,0.25,NULL
STORET-735799770,PALERMOWELLFIELD_WQX-MW-ES-09,MW-ES-09,47.002258892900002,-122.906777236,17110016,53,53067,STORET,2018-05-23,nitrate,groundwater,NULL,Water,Groundwater,0,2.2999999999999998,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-797310351,PALERMOWELLFIELD_WQX-MW-ES-09,MW-ES-09,47.002258892900002,-122.906777236,17110016,53,53067,STORET,2019-05-07,nitrate,groundwater,NULL,Water,Groundwater,0,1.7,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-778102352,PALERMOWELLFIELD_WQX-MW-ES-09,MW-ES-09,47.002258892900002,-122.906777236,17110016,53,53067,STORET,2018-10-29,nitrate,groundwater,NULL,Water,Groundwater,0,1.7,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-823783863,PALERMOWELLFIELD_WQX-MW-ES-09,MW-ES-09,47.002258892900002,-122.906777236,17110016,53,53067,STORET,2019-10-14,nitrate,groundwater,NULL,Water,Groundwater,0,1.6000000000000001,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-823783889,PALERMOWELLFIELD_WQX-MW-ES-10,MW-ES-10,47.002288200199999,-122.90677934599999,17110016,53,53067,STORET,2019-10-14,nitrate,groundwater,NULL,Water,Groundwater,0,3.8999999999999999,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-778102378,PALERMOWELLFIELD_WQX-MW-ES-10,MW-ES-10,47.002288200199999,-122.90677934599999,17110016,53,53067,STORET,2018-10-29,nitrate,groundwater,NULL,Water,Groundwater,0,1.3,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-797310377,PALERMOWELLFIELD_WQX-MW-ES-10,MW-ES-10,47.002288200199999,-122.90677934599999,17110016,53,53067,STORET,2019-05-07,nitrate,groundwater,NULL,Water,Groundwater,0,2.2999999999999998,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-735799796,PALERMOWELLFIELD_WQX-MW-ES-10,MW-ES-10,47.002288200199999,-122.90677934599999,17110016,53,53067,STORET,2018-05-23,nitrate,groundwater,NULL,Water,Groundwater,0,0.25,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-735799822,PALERMOWELLFIELD_WQX-MW-ES-11,MW-ES-11,47.0015889282,-122.91286911900001,17110016,53,53067,STORET,2018-05-15,nitrate,groundwater,NULL,Water,Groundwater,0,0.91000000000000003,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-797310403,PALERMOWELLFIELD_WQX-MW-ES-11,MW-ES-11,47.0015889282,-122.91286911900001,17110016,53,53067,STORET,2019-04-30,nitrate,groundwater,NULL,Water,Groundwater,0,1.2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-778102404,PALERMOWELLFIELD_WQX-MW-ES-11,MW-ES-11,47.0015889282,-122.91286911900001,17110016,53,53067,STORET,2018-10-23,nitrate,groundwater,NULL,Water,Groundwater,0,0.78000000000000003,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-823783915,PALERMOWELLFIELD_WQX-MW-ES-11,MW-ES-11,47.0015889282,-122.91286911900001,17110016,53,53067,STORET,2019-10-08,nitrate,groundwater,NULL,Water,Groundwater,0,0.81999999999999995,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-951355398,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2022-07-26,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-950265700,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2022-06-14,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1016455374,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2023-12-19,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1039918508,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2024-06-18,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1039917993,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2024-04-29,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1034439668,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2024-02-20,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1002633597,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2023-10-17,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-988179670,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2023-05-10,nitrate,groundwater,NULL,Water,Groundwater,0,5.1999999999999998E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-997096385,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2023-08-22,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-976909403,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2023-02-13,nitrate,groundwater,NULL,Water,Groundwater,0,7.4999999999999997E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-968221421,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2022-11-29,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-960006537,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2022-08-30,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-960006571,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2022-09-28,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-960006606,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2022-10-28,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-951353445,PALERMOWELLFIELD_WQX-MW-TS-100,MW-TS-100,47.002616000000003,-122.90498479999999,17110016,53,53067,STORET,2022-06-28,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-951353481,PALERMOWELLFIELD_WQX-MW-TS-101,MW-TS-101,47.002510999999998,-122.9049866,17110016,53,53067,STORET,2022-06-28,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-960006641,PALERMOWELLFIELD_WQX-MW-TS-101,MW-TS-101,47.002510999999998,-122.9049866,17110016,53,53067,STORET,2022-08-30,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-960006676,PALERMOWELLFIELD_WQX-MW-TS-101,MW-TS-101,47.002510999999998,-122.9049866,17110016,53,53067,STORET,2022-09-28,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-960006711,PALERMOWELLFIELD_WQX-MW-TS-101,MW-TS-101,47.002510999999998,-122.9049866,17110016,53,53067,STORET,2022-10-27,nitrate,groundwater,NULL,Water,Groundwater,0,5.1999999999999998E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-968221455,PALERMOWELLFIELD_WQX-MW-TS-101,MW-TS-101,47.002510999999998,-122.9049866,17110016,53,53067,STORET,2022-11-28,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-976909438,PALERMOWELLFIELD_WQX-MW-TS-101,MW-TS-101,47.002510999999998,-122.9049866,17110016,53,53067,STORET,2023-02-13,nitrate,groundwater,NULL,Water,Groundwater,0,5.0000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-997096419,PALERMOWELLFIELD_WQX-MW-TS-101,MW-TS-101,47.002510999999998,-122.9049866,17110016,53,53067,STORET,2023-08-22,nitrate,groundwater,NULL,Water,Groundwater,0,7.3999999999999996E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-988179440,PALERMOWELLFIELD_WQX-MW-TS-101,MW-TS-101,47.002510999999998,-122.9049866,17110016,53,53067,STORET,2023-05-10,nitrate,groundwater,NULL,Water,Groundwater,0,6.6000000000000003E-2,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1002633631,PALERMOWELLFIELD_WQX-MW-TS-101,MW-TS-101,47.002510999999998,-122.9049866,17110016,53,53067,STORET,2023-10-17,nitrate,groundwater,NULL,Water,Groundwater,0,0.13,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1034439702,PALERMOWELLFIELD_WQX-MW-TS-101,MW-TS-101,47.002510999999998,-122.9049866,17110016,53,53067,STORET,2024-02-20,nitrate,groundwater,NULL,Water,Groundwater,0,0.20000000000000001,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1039918041,PALERMOWELLFIELD_WQX-MW-TS-101,MW-TS-101,47.002510999999998,-122.9049866,17110016,53,53067,STORET,2024-04-29,nitrate,groundwater,NULL,Water,Groundwater,0,0.17000000000000001,NULL,mg/L as N,5.0000000000000003E-2,NULL
STORET-1039918556,PALERMOWELLFIELD_WQX-MW-TS-101,MW-TS-101,47.002510999999998,-122.9049866,17110016,53,53067,STORET,2024-06-18,nitrate,groundwater,NULL,Water,Groundwater,0,0.42999999999999999,NULL,mg/L as N,5.0000000000000003E-2,NULL
