OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-WA,USGS Washington Water Science Center,USGS-461702119583301,09N/23E-08E02,Well,,17030003,,,,,46.28397220000000,-119.9758889000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,718,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19981020,137,ft,137,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461713120023801,09N/22E-10A01,Well,,17030003,,,,,46.28683330000000,-120.0437500000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,704,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19960430,97,ft,97,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461714120022701,09N/22E-11D01,Well,,17030003,,,,,46.28733330000000,-120.0409444000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,703,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461715119562401,09N/23E-04R02,Well,,17030003,,,,,46.28758330000000,-119.9399722000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,747,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19960603,145,ft,145,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461717119562401,09N/23E-04R01,Well,,17030003,,,,,46.28775000000000,-119.9411110000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,747,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19980916,140,ft,140,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461717120024001,09N/22E-03R01,Well,,17030003,,,,,46.28811110000000,-120.0444722000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,702,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20020213,102,ft,102,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461720119583001,09N/23E-05N01,Well,,17030003,,,,,46.28888889000000,-119.9750000000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,723,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20041020,126,ft,126,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461727120052101,09N/22E-05Q01,Well,,17030003,,,,,46.29088889000000,-120.0890556000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,678,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20031023,95,ft,95,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461753120003301,09N/22E-01G02,Well,,17030003,,,,,46.29813889000000,-120.0092778000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,708,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19941114,138,ft,138,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461800119590701,09N/23E-06B01,Well,,17030003,,,,,46.29986110000000,-119.9853889000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,741,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461801118182602,10N/36E-33J02   PAS04,Well,,17070102,,,,,46.30023889000000,-118.3084194000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1064,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,071,Columbia Plateau basaltic-rock aquifers,,Grande Ronde Basalt Formation,,19680101,484,ft,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461802119532201,09N/23E-01D01,Well,,17030003,,,,,46.30066667000000,-119.8894722000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,980,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20030306,130,ft,130,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461802120022101,09N/22E-02D01,Well,,17030003,,,,,46.30069440000000,-120.0392500000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,747,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20130403,225,ft,225,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461807120041901,09N/22E-04B01,Well,,17030003,,,,,46.30188889000000,-120.0719444000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,732,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20140416,257,ft,266,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461822119545401,10N/23E-35M01,Well,,17030003,,,,,46.30611110000000,-119.9148610000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,922,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20001116,126,ft,126,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461826120003301,10N/22E-36K01,Well,,17030003,,,,,46.30730556000000,-120.0091110000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,742,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19910722,102,ft,103,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461827119580201,10N/23E-32K02,Well,,17030003,,,,,46.30758330000000,-119.9671110000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,745,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20100429,169,ft,170,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461841120015401,10N/22E-35F03,Well,,17030003,,,,,46.31027778000000,-120.0321110000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,749,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19891108,110,ft,111,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461846119594901,10N/23E-31E02,Well,,17030003,,,,,46.31275000000000,-119.9969167000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,731,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20070405,115,ft,115,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461848120024801,10N/22E-34B01,Well,,17030003,,,,,46.31327778000000,-120.0465556000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,893,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20080528,98,ft,98,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461858120030301,10N/22E-34B02,Well,,17030003,,,,,46.31605556000000,-120.0507778000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,801,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19990505,227,ft,227,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461859119550801,10N/23E-34A01,Well,,17030003,,,,,46.31630556000000,-119.9188333000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,905,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20010411,115,ft,115,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461900119571901,10N/23E-33D01,Well,,17030003,,,,,46.31683330000000,-119.9552222000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,788,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19981028,63,ft,63,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461902120033401,10N/22E-27N01,Well,,17030003,,,,,46.31696408000000,-120.0606282000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,803,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20000608,135,ft,135,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461903119561001,10N/23E-27N01,Well,,17030003,,,,,46.31744440000000,-119.9360833000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,844,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20140807,185,ft,185,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461915120033301,10N/22E-27M01,Well,,17030003,,,,,46.32094440000000,-120.0590556000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,790,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20071213,105,ft,105,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461916119524001,10N/23E-25J07,Well,,17030003,,,,,46.32122220000000,-119.8777222000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1225,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20120606,399,ft,399,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461929119542401,09N/23E-11K01,Well,,17030003,,,,,46.27561110000000,-119.9055833000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,816,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,Unclassified Overburden,,19901003,144,ft,144,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461929119570201,10N/23E-28F01,Well,,17030003,,,,,46.32483330000000,-119.9505278000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,807,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20080804,245,ft,245,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461945120011801,10N/22E-26A01   PAS06,Well,,17030003,,,,,46.32905880000000,-120.0230517000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,745,feet,5,feet,Interpolated from topographic map.,NGVD29,US,53,077,Columbia Plateau basin-fill aquifers,,,,,385,ft,440,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461947119573401,10N/23E-29A01,Well,,17030003,,,,,46.32957600000000,-119.9605966000000,,10,seconds,Interpolated from MAP.,NAD83,783,feet,100,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19790913,52,ft,52,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461947120063901,10N/22E-30B01,Well,,17030003,,,,,46.32852778000000,-120.1127500000000,,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,772,feet,100,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,Unclassified Overburden,,19780924,290,ft,295,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461949120020201,10N/22E-26C01,Well,,17030003,,,,,46.33016667000000,-120.0339722000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,757,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20020624,145,ft,145,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461952119590201,10N/23E-30A01,Well,,17030003,,,,,46.33122220000000,-119.9840000000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,765,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19951023,70,ft,70,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461952120055701,10N/22E-29D01,Well,,17030003,,,,,46.33119440000000,-120.0991110000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,771,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19931001,79,ft,80,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461955120035601,10N/22E-21R02,Well,,17030003,,,,,46.33186110000000,-120.0656944000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,778,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20060602,243,ft,243,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-461956120060401,10N/22E-20N02,Well,,17030003,,,,,46.33230556000000,-120.1011667000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,774,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20100616,202,ft,202,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462006119535701,10N/23E-23R01,Well,,17030003,,,,,46.33486110000000,-119.8992778000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1025,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19940916,100,ft,100,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462008119553601,10N/23E-22L01,Well,,17030003,,,,,46.33566667000000,-119.9266944000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,946,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19940221,193,ft,193,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462010120072901,10N/21E-24J01,Well,,17030003,,,,,46.33886110000000,-120.1257222000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,775,feet,10,feet,Interpolated from topographic map.,NGVD29,US,53,077,,,,,19931011,200,ft,200,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462012120031001,10N/22E-22P01,Well,,17030003,,,,,46.33252778000000,-120.0517778000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,774,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19901219,60,ft,60,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462014120010001,10N/22E-24M01,Well,,17030003,,,,,46.33727778000000,-120.0168056000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,799,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20070920,238,ft,239,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462018120012000,JD 34.2 AT WOODIN ROAD,Stream,,17030003,,,4.19,sq mi,46.33821438000000,-120.0232380000000,24000,.1,seconds,Interpolated from MAP.,NAD83,760,feet,10,feet,Interpolated from topographic map.,NGVD29,US,53,077,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462019120011801,10N/22E-23H02,Well,,17030003,,,,,46.33872220000000,-120.0218056000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,782,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19970206,213,ft,213,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462019120070401,10N/22E-19L01,Well,,17030003,,,,,46.33866667000000,-120.1178889000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,783,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20010416,237,ft,237,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462021119580101,10N/23E-20G01,Well,,17030003,,,,,46.33919440000000,-119.9669444000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,807,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20061213,60,ft,60,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462021120075700,DR2 NEET SITE NUMBER 3,Stream,,17030003,,,,,46.33901900000000,-120.1336593000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,53,077,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462047120083301,10N/21E-13N01,Well,,17030003,,,,,46.34644440000000,-120.1424167000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,784,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20030701,221,ft,221,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462047120084501,10N/21E-23A01,Well,,17030003,,,,,46.34630556000000,-120.1471667000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,766,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19970930,240,ft,240,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462047120085300,JD 27.5 AT VANBELLE ROAD,Stream,,17030003,,,0.51,sq mi,46.34631050000000,-120.1491850000000,24000,.01,seconds,Interpolated from MAP.,NAD83,750,feet,10,feet,Interpolated from topographic map.,NGVD29,US,53,077,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462105120014501,10N/22E-14K01,Well,,17030003,,,,,46.35136110000000,-120.0291110000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,813,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20070402,205,ft,205,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462114120105701,10N/21E-15E01,Well,,17030003,,,,,46.35497220000000,-120.1808333000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,784,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,Unclassified Overburden,,19770502,167,ft,167,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462115120011001,10N/22E-13E02,Well,,17030003,,,,,46.35425000000000,-120.0194722000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,858,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20090713,255,ft,255,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462122120063801,10N/22E-18G03,Well,,17030003,,,,,46.35622220000000,-120.1104444000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,815,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20050202,161,ft,161,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462126120114501,10N/21E-16G02,Well,,17030003,,,,,46.35694440000000,-120.1968889000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,763,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19990226,100,ft,100,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462135119594301,10N/23E-18D01,Well,,17030003,,,,,46.35983330000000,-119.9953889000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,896,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19931103,185,ft,185,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462136120054601,10N/22E-17C02,Well,,17030003,,,,,46.36011110000000,-120.0961110000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,838,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462137120115001,10N/21E-16B01,Well,,17030003,,,,,46.36019440000000,-120.1973333000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,764,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19900519,65,ft,65,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462145120072701,10N/22E-07N01,Well,,17030003,,,,,46.36238889000000,-120.1252778000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,808,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19940509,178,ft,178,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462147120073501,10N/21E-12R01,Well,,17030003,,,,,46.36302778000000,-120.1262778000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,821,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,,,,,,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462152120052401,10N/22E-08K04,Well,,17030003,,,,,46.36447220000000,-120.0900000000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,855,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20020924,171,ft,171,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462202120011401,10N/22E-11J02,Well,,17030003,,,,,46.36708330000000,-120.0204444000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,908,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19970821,175,ft,175,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462203120050001,10N/22E-08H01,Well,,17030003,,,,,46.36761110000000,-120.0832778000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,867,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,20010919,142,ft,142,ft,NWIS
USGS-WA,USGS Washington Water Science Center,USGS-462203120054001,10N/22E-08L01,Well,,17030003,,,,,46.36758330000000,-120.0943056000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,873,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,53,077,,,,,19990526,161,ft,161,ft,NWIS
